CCSDS_STREAMID,CCSDS_SEQUENCE,CCSDS_LENGTH,CCSDS_SECONDS,CCSDS_SUBSECS,CCSDS_SPARE,X_LINEAR_ACCELERATION,X_ANGULAR_RATE,Y_LINEAR_ACCELERATION,Y_ANGULAR_RATE,Z_LINEAR_ACCELERATION,Z_ANGULAR_RATE
2342,49612,33,471,1310,0,0.000305213,-0.008383393,-0.00085827,0.001201034,0.000425614,0.00039041
2342,49613,33,472,1310,0,-0.000625812,0.007638335,0.000715293,-0.002327561,-0.001057945,0.000819564
2342,49614,33,473,1310,0,0.000193156,-0.008931756,-0.000857674,-0.000396371,-0.000171028,-0.00089705
2342,49615,33,474,1310,0,-0.000484549,0.007542968,0.000760593,8.94E-06,0.000127591,-0.000181794
2342,49616,33,475,1310,0,0.000256337,-0.008884072,-0.000888668,0.000295043,5.37E-05,0.000104308
2342,49617,33,476,1310,0,-0.000485145,0.007590652,0.000745095,0.000104308,0.000124015,0.000104308
2342,49618,33,477,1310,0,0.000258721,-0.008788705,-0.000880323,0.00039041,8.23E-05,5.66E-05
2342,49619,33,478,1310,0,-0.000477992,0.007733703,0.0007594,0.000485778,0.000307597,0.000104308
2342,49620,33,479,1310,0,0.000275411,-0.008550286,-0.000858866,0.00077188,0.000255145,8.94E-06
2342,49621,33,480,1310,0,-0.000498258,0.007972121,0.000786819,0.000533462,0.000329055,5.66E-05
2342,49622,33,481,1310,0,0.000274219,-0.008288026,-0.00083264,0.00077188,0.000270642,-1.49E-05
2342,49623,33,482,1310,0,-0.000520907,0.008258224,0.000816621,0.000533462,0.000340976,8.94E-06
2342,49624,33,483,1310,0,0.000270642,-0.008025765,-0.000805818,0.00077188,0.000274219,-3.87E-05
2342,49625,33,484,1310,0,-0.000544749,0.008544326,0.000845231,0.000485778,0.000340976,8.94E-06
2342,49626,33,485,1310,0,0.000265874,-0.007763505,-0.000778995,0.000724196,0.000265874,-6.26E-05
2342,49627,33,486,1310,0,-0.000569187,0.008782744,0.000873841,0.000438094,0.000329055,-1.49E-05
2342,49628,33,487,1310,0,0.000259914,-0.007525086,-0.000753365,0.000676513,0.000247993,-8.64E-05
2342,49629,33,488,1310,0,-0.000593625,0.009021163,0.000898875,0.00039041,0.000307597,-3.87E-05
2342,49630,33,489,1310,0,0.000253953,-0.007286668,-0.00073012,0.000628829,0.00021819,-8.64E-05
2342,49631,33,490,1310,0,-0.000473224,0.007590652,0.000758208,0.00039041,0.000277795,-3.87E-05
2342,49632,33,491,1310,0,0.00026945,-0.008717179,-0.000872575,0.000676513,0.000228919,-0.000110269
2342,49633,33,492,1310,0,-0.000490509,0.00782907,0.000784434,0.000438094,0.000302829,-8.64E-05
2342,49634,33,493,1310,0,0.00026945,-0.008478761,-0.000848733,0.000676513,0.000247993,-0.000157952
2342,49635,33,494,1310,0,-0.000510179,0.008067489,0.00081066,0.000438094,0.000318326,-0.000110269
2342,49636,33,495,1310,0,0.000267066,-0.008240342,-0.000823103,0.000676513,0.000255145,-0.000181794
2342,49637,33,496,1310,0,-0.000532232,0.008305907,0.000838079,0.000438094,0.000321902,-0.00013411
2342,49638,33,497,1310,0,0.000280179,-0.008001924,-0.000823699,0.000676513,0.000193156,0.000438094
2342,49639,33,498,1310,0,-0.000685416,0.007876754,0.000741519,-0.002875924,-0.001318417,0.000914931
2342,49640,33,499,1310,0,0.000168122,-0.008788705,-0.000849329,-0.000944734,-0.000424348,-0.000801682
2342,49641,33,500,1310,0,-0.000504218,0.007590652,0.000767745,-0.000181794,1.79E-05,-6.26E-05
2342,49642,33,501,1310,0,0.000283755,-0.008717179,-0.000883304,0.00077188,0.000249185,0.000199676
2342,49643,33,502,1310,0,-0.000472628,0.007876754,0.000765361,0.000867248,0.000481643,0.000199676
2342,49644,33,503,1310,0,0.000120439,-0.008931756,-0.000895225,-0.00218451,-0.001068078,0.000199676
2342,49645,33,504,1310,0,-0.000522099,0.007256866,0.000712909,-0.001063943,-0.000429116,0.000295043
2342,49646,33,505,1310,0,0.000251569,-0.0082165,-0.000830851,0.000199676,-1.75E-06,0.000247359
2342,49647,33,506,1310,0,-0.000532828,0.008258224,0.0008047,0.000295043,0.000211038,0.000247359
2342,49648,33,507,1310,0,0.000267066,-0.008073449,-0.000818335,0.000533462,0.000152625,0.000199676
2342,49649,33,508,1310,0,-0.000546537,0.008448958,0.000821389,0.000295043,0.000214614,0.000247359
2342,49650,33,509,1310,0,0.000264682,-0.007930398,-0.000802837,0.000533462,0.000152625,0.000199676
2342,49651,33,510,1310,0,-0.000560842,0.00859201,0.000838079,0.000295043,0.00021223,0.000247359
2342,49652,33,511,1310,0,0.000261106,-0.007763505,-0.000787936,0.000533462,0.000145473,0.000199676
2342,49653,33,512,1310,0,-0.000574552,0.008735061,0.000853576,0.000247359,0.000202693,0.000247359
