CCSDS_STREAMID,CCSDS_SEQUENCE,CCSDS_LENGTH,CCSDS_SECONDS,CCSDS_SUBSECS,CCSDS_SPARE,X_LINEAR_ACCELERATION,X_ANGULAR_RATE,Y_LINEAR_ACCELERATION,Y_ANGULAR_RATE,Z_LINEAR_ACCELERATION,Z_ANGULAR_RATE
2342,49369,33,228,1310,0,-0.000498854,0.007924438,0.000814237,0.000485778,0.000351705,-0.000372529
2342,49370,33,229,1310,0,0.000262298,-0.008359551,-0.000827275,0.000724196,0.000290908,-0.000444055
2342,49371,33,230,1310,0,-0.000523292,0.00821054,0.000845231,0.000438094,0.000356473,-0.000396371
2342,49372,33,231,1310,0,0.000258721,-0.008073449,-0.000798665,0.000724196,0.000287332,-0.000467896
2342,49373,33,232,1310,0,-0.000548325,0.008496642,0.000876226,0.000438094,0.00034932,-0.000420213
2342,49374,33,233,1310,0,0.000252761,-0.007811189,-0.000771247,0.000676513,0.000271834,-0.000491738
2342,49375,33,234,1310,0,-0.000573955,0.008735061,0.000903644,0.00039041,0.000330247,-0.000444055
2342,49376,33,235,1310,0,0.0002468,-0.00757277,-0.000745617,0.000581145,0.000245608,-0.000491738
2342,49377,33,236,1310,0,-0.000598393,0.008973479,0.00092987,0.000295043,0.000300445,-0.000444055
2342,49378,33,237,1310,0,0.000239648,-0.007358193,-0.000722967,0.000485778,0.000208654,-0.00051558
2342,49379,33,238,1310,0,-0.000477992,0.007542968,0.000785626,0.000247359,0.000264682,-0.000467896
2342,49380,33,239,1310,0,0.000255145,-0.008788705,-0.000868998,0.000533462,0.00021223,-0.000539422
2342,49381,33,240,1310,0,-0.000494681,0.007733703,0.000809468,0.000295043,0.000282563,-0.000491738
2342,49382,33,241,1310,0,0.000253953,-0.008574128,-0.000846349,0.000533462,0.000224151,-0.000563264
2342,49383,33,242,1310,0,-0.000660382,0.007352233,0.000786819,-0.003018975,-0.001272522,-0.000467896
2342,49384,33,243,1310,0,0.000176467,-0.007835031,-0.00076469,-0.000801682,-0.000382029,-0.000491738
2342,49385,33,244,1310,0,-0.00057634,0.00859201,0.000816621,-6.25849E-05,2.62633E-05,0.000581145
2342,49386,33,245,1310,0,0.000295676,-0.007763505,-0.000814162,0.000867248,0.000232495,0.000867248
2342,49387,33,246,1310,0,-0.000730716,0.008305907,0.001014508,-0.002780557,-0.000957809,-0.002375245
2342,49388,33,247,1310,0,0.000170507,-0.00833571,-0.000807606,-0.000873208,-0.00039693,-0.000730157
2342,49389,33,248,1310,0,-0.000535809,0.008067489,0.000783242,-0.000110269,1.43424E-05,0.000295043
2342,49390,33,249,1310,0,0.0002921,-0.008288026,-0.000855289,0.000819564,0.000231303,0.000581145
2342,49391,33,250,1310,0,-0.000657998,0.007638335,0.000733174,-0.002732873,-0.001239143,0.000676513
2342,49392,33,251,1310,0,0.000215806,-0.009050965,-0.000923239,-0.000777841,-0.000488125,0.000628829
2342,49393,33,252,1310,0,-0.000467263,0.007352233,0.000684299,8.9407E-06,3.22238E-05,0.000676513
2342,49394,33,253,1310,0,0.000293292,-0.007811189,-0.000809394,0.000962615,0.000290908,0.000628829
2342,49395,33,254,1310,0,-0.000692569,0.008162856,0.000778474,-0.002637506,-0.001183711,0.000724196
2342,49396,33,255,1310,0,0.000216998,-0.008502603,-0.000871979,-0.000682473,-0.000446998,0.000724196
2342,49397,33,256,1310,0,-0.000507198,0.007876754,0.000731982,0.000104308,6.79865E-05,0.00077188
2342,49398,33,257,1310,0,0.000305213,-0.008383393,-0.000868998,0.001057982,0.000321902,0.000676513
2342,49399,33,258,1310,0,-0.000635348,0.007590652,0.000717677,-0.002518296,-0.001139008,0.00077188
2342,49400,33,259,1310,0,0.000230111,-0.009050965,-0.000926815,-0.000539422,-0.000387989,0.000724196
2342,49401,33,260,1310,0,-0.000455342,0.007399917,0.000677146,0.000247359,0.000133552,0.00077188
2342,49402,33,261,1310,0,0.000305213,-0.007715821,-0.000805221,0.001201034,0.000391044,0.000724196
2342,49403,33,262,1310,0,-0.000686012,0.008305907,0.00078205,-0.002399087,-0.001078211,0.000819564
2342,49404,33,263,1310,0,0.000184812,-0.008288026,-0.000792705,-0.000491738,-0.000206195,-0.00089705
2342,49405,33,264,1310,0,-0.000526868,0.00821054,0.000802316,0.000247359,0.000206269,0.000151992
2342,49406,33,265,1310,0,0.000301637,-0.008049607,-0.000825487,0.001201034,0.000416078,0.00039041
2342,49407,33,266,1310,0,-0.000660382,0.007972121,0.000772513,-0.002399087,-0.001051389,0.000485778
2342,49408,33,267,1310,0,0.000225343,-0.008645654,-0.000874959,-0.000444055,-0.000314675,0.000485778
2342,49409,33,268,1310,0,-0.000500642,0.007876754,0.000814237,0.000295043,0.000287332,-0.000491738
2342,49410,33,269,1310,0,0.000299253,-0.008359551,-0.000844561,0.001248717,0.000469722,0.000104308
2342,49411,33,270,1310,0,-0.000631176,0.007686019,0.000741519,-0.002327561,-0.001023374,0.000533462
2342,49412,33,271,1310,0,0.000232495,-0.008907914,-0.000902973,-0.000348687,-0.000280105,0.000485778
2342,49413,33,272,1310,0,-0.000475608,0.007495284,0.00070814,0.000104308,8.34838E-05,0.000533462
2342,49414,33,273,1310,0,0.000174083,-0.007477403,-0.000655614,0.000295043,0.000301637,-0.002589822
2342,49415,33,274,1310,0,-0.000480376,0.007399917,0.000796355,8.9407E-06,0.000184812,-0.000873208
2342,49416,33,275,1310,0,0.000249185,-0.008192658,-0.000819527,0.000295043,4.65289E-05,5.66244E-05
2342,49417,33,276,1310,0,-0.000541769,0.008258224,0.000788011,5.66244E-05,7.51391E-05,0.000438094
2342,49418,33,277,1310,0,0.000257529,-0.008168817,-0.000828467,0.000295043,2.38791E-05,0.00039041
2342,49419,33,278,1310,0,-0.000544153,0.008305907,0.000791587,5.66244E-05,8.22917E-05,0.000438094
2342,49420,33,279,1310,0,0.000258721,-0.008121133,-0.000824891,0.000295043,3.10317E-05,0.00039041
2342,49421,33,280,1310,0,-0.000547133,0.008305907,0.000796355,5.66244E-05,8.94442E-05,0.000438094
2342,49422,33,281,1310,0,0.000258721,-0.008073449,-0.000820123,0.000342727,3.69921E-05,0.00039041
2342,49423,33,282,1310,0,-0.000550114,0.008353591,0.000801124,5.66244E-05,9.42126E-05,0.000438094
2342,49424,33,283,1310,0,0.000257529,-0.008025765,-0.000815354,0.000342727,4.05684E-05,0.00039041
2342,49425,33,284,1310,0,-0.000554286,0.008401275,0.000805892,5.66244E-05,9.77889E-05,0.000438094
2342,49426,33,285,1310,0,0.000257529,-0.007978082,-0.000810586,0.000342727,4.17605E-05,0.000342727
2342,49427,33,286,1310,0,-0.000559054,0.008448958,0.000811853,5.66244E-05,9.8981E-05,0.00039041
2342,49428,33,287,1310,0,0.000256337,-0.007930398,-0.000805818,0.000342727,4.17605E-05,0.000342727
2342,49429,33,288,1310,0,-0.000563227,0.008496642,0.000816621,5.66244E-05,9.77889E-05,0.00039041
