CCSDS_STREAMID,CCSDS_SEQUENCE,CCSDS_LENGTH,CCSDS_SECONDS,CCSDS_SUBSECS,CCSDS_SPARE,GPS_WEEKS,GPS_SECONDS,GPS_FRAC_SECS,ECEF_X,ECEF_Y,ECEF_Z,VEL_X,VEL_Y,VEL_Z,LAT,LON,ALT
2161,50648,83,406,39321,0,341,150624,0.984,-1086000,-6263000,2336000,4851,1218,5427,20.21313286,-99.90759277,396276.8125
2161,50649,83,406,55705,0,341,150625,0.234,-1085000,-6262000,2338000,4851,1220,5426,20.21313286,-99.90759277,396276.8125
2161,50650,83,407,6553,0,341,150625,0.484,-1083000,-6262000,2339000,4852,1222,5425,20.21313286,-99.90759277,396276.8125
2161,50651,83,407,22937,0,341,150625,0.734,-1082000,-6262000,2340000,4852,1224,5424,20.21313286,-99.90759277,396276.8125
2161,50652,83,407,39321,0,341,150625,0.984,-1081000,-6261000,2342000,4852,1226,5424,20.21313286,-99.90759277,396276.8125
2161,50653,83,407,56360,0,341,150626,0.234,-1080000,-6261000,2343000,4853,1228,5423,20.21313286,-99.90759277,396276.8125
2161,50654,83,408,7208,0,341,150626,0.484,-1079000,-6261000,2344000,4853,1229,5422,20.21313286,-99.90759277,396276.8125
2161,50655,83,408,23592,0,341,150626,0.484,-1079000,-6261000,2344000,4853,1229,5422,20.38402939,-99.76467133,396211.875
2161,50656,83,408,39976,0,341,150626,0.484,-1079000,-6261000,2344000,4853,1229,5422,20.39591408,-99.75484467,396201.9063
2161,50657,83,408,56360,0,341,150627,0.234,-1075000,-6260000,2348000,4854,1235,5420,20.39591408,-99.75484467,396201.9063
2161,50658,83,409,7208,0,341,150627,0.484,-1074000,-6260000,2350000,4855,1237,5419,20.39591408,-99.75484467,396201.9063
2161,50659,83,409,23592,0,341,150627,0.734,-1073000,-6259000,2351000,4855,1239,5418,20.39591408,-99.75484467,396201.9063
2161,50660,83,409,39976,0,341,150627,0.984,-1071000,-6259000,2352000,4856,1240,5418,20.39591408,-99.75484467,396201.9063
2161,50661,83,409,56360,0,341,150628,0.234,-1070000,-6259000,2354000,4856,1242,5417,20.39591408,-99.75484467,396201.9063
2161,50662,83,410,7208,0,341,150628,0.484,-1069000,-6258000,2355000,4856,1244,5416,20.39591408,-99.75484467,396201.9063
2161,50663,83,410,23592,0,341,150628,0.734,-1068000,-6258000,2356000,4857,1246,5415,20.39591408,-99.75484467,396201.9063
2161,50664,83,410,39976,0,341,150628,0.984,-1067000,-6258000,2358000,4857,1248,5415,20.39591408,-99.75484467,396201.9063
2161,50665,83,410,56360,0,341,150629,0.234,-1065000,-6257000,2359000,4857,1249,5414,20.39591408,-99.75484467,396201.9063
2161,50666,83,411,7208,0,341,150629,0.484,-1064000,-6257000,2360000,4858,1251,5413,20.39591408,-99.75484467,396201.9063
2161,50667,83,411,23592,0,341,150629,0.734,-1063000,-6257000,2362000,4858,1253,5412,20.39591408,-99.75484467,396201.9063
